"","book1","book2","count","years","states"
"13813","Heeresbericht","Medea",1,"2008, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, SN"
"13814","Heeresbericht","Medea. Stimmen",1,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, NI, SN"
"13815","Heeresbericht","Mein blaues Klavier",1,"2008, 2009, 2014","HB, HH"
"13816","Heeresbericht","Meine Emancipation",1,"2008, 2009, 2021, 2022, 2023","HB"
"13817","Heeresbericht","Mephisto",1,"2006, 2008, 2009","HB, SN"
"13818","Heeresbericht","Michael Kohlhaas",1,"2007, 2008, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"13819","Heeresbericht","Miss Sara Sampson",1,"2008, 2009, 2024, 2025, 2026","HB"
"13820","Heeresbericht","Mondnacht",1,"2008, 2009","HB, NI"
"13821","Heeresbericht","Mutterliebe",1,"2008, 2009, 2011","HB, NI"
"13822","Heeresbericht","Nach Mitternacht",1,"2008, 2009, 2026","HB"
"13823","Heeresbericht","Nachtcafé",1,"2007, 2008, 2009","HB, NI"
"13824","Heeresbericht","Nachts ist es leise in Teheran",1,"2008, 2009, 2023, 2024, 2025","HB"
"13825","Heeresbericht","Nathan der Weise",1,"2008, 2009, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, HB, NI, NW, SL"
"13826","Heeresbericht","Penthesilea",1,"2008, 2009","HB, HH"
"13827","Heeresbericht","Peter Schlemihls wundersame Geschichte",1,"2008, 2009, 2015, 2016, 2017","HB"
"13828","Heeresbericht","Prinz Friedrich von Homburg",1,"2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NW"
"13829","Heeresbericht","Professor Unrat",1,"2008, 2009","HB, HH"
"13830","Heeresbericht","Prometheus",1,"2006, 2008, 2009","HB, NI"
"13831","Heeresbericht","Räuberbande",1,"2008, 2009, 2013, 2014","HB, HH"
"13832","Heeresbericht","Römische Elegien",1,"2008, 2009, 2012, 2021","HB, NI"
"13833","Heeresbericht","Schachnovelle",1,"2007, 2008, 2009","HB, SN"
"13834","Heeresbericht","Schlechte Zeiten für Lyrik",1,"2007, 2008, 2009, 2013, 2014","HB, HH, NI"
"13835","Heeresbericht","Seeschlacht",1,"2008, 2009","HB"
"13836","Heeresbericht","Sommerhaus, später",1,"2008, 2009, 2019","HB, NW"
"13837","Heeresbericht","Sprachgitter",1,"2006, 2008, 2009","HB, NI"
"13838","Heeresbericht","Tauben fliegen auf",1,"2008, 2009, 2023, 2024, 2025","HB"
"13839","Heeresbericht","Tauben im Gras",1,"2008, 2009, 2013, 2014, 2015","HB, HH, NW"
"13840","Heeresbericht","Terror",1,"2008, 2009, 2022, 2023","HB, SL"
"13841","Heeresbericht","Tod in Venedig",1,"2006, 2008, 2009","HB, HH, SN"
"13842","Heeresbericht","Tonio Kröger",1,"2008, 2009, 2010, 2011, 2012","HB, SN"
"13843","Heeresbericht","Top Dogs",1,"2006, 2008, 2009","HB, NI"
"13844","Heeresbericht","Transit",1,"2008, 2009, 2021, 2022","HB, HH"
"13845","Heeresbericht","Under der linden",1,"2008, 2009, 2012","HB, NI"
"13846","Heeresbericht","Undine",1,"2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, SN"
"13847","Heeresbericht","Unter der Drachenwand",1,"2008, 2009, 2022, 2023, 2024, 2025","HB, NI, NW"
"13848","Heeresbericht","Verbrechen",1,"2008, 2009, 2017, 2018","HB, HH"
"13849","Heeresbericht","Von deutscher Baukunst",1,"2008, 2009, 2010","HB, NI"
"13850","Heeresbericht","Von morgens bis mitternachts",1,"2008, 2009, 2014, 2015, 2016","HB"
"13851","Heeresbericht","Vor Sonnenaufgang",1,"2008, 2009","HB, HH"
"13852","Heeresbericht","Vor dem Fest",1,"2008, 2009, 2019, 2020","HB, HH"
"13853","Heeresbericht","Weh dem, der aus der Reihe tanzt",1,"2008, 2009, 2021","HB, SL"
"13854","Heeresbericht","Willkommen und Abschied",1,"2008, 2009, 2010","HB, NI"
"13855","Heeresbericht","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"13856","Heeresbericht","Wünschelrute",1,"2008, 2009","HB, NI"
"13857","Heeresbericht","Zehn",1,"2008, 2009, 2024, 2026","HB, SH"
"13858","Heeresbericht","Ziehende Landschaft",1,"2008, 2009, 2013, 2014","HB, HH"
"13859","Heimsuchung","Heldenplatz",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13860","Heimsuchung","Herkunft",1,"2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13861","Heimsuchung","Herr Lehmann",1,"2010, 2011, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13862","Heimsuchung","Hikikomori",1,"2020, 2021, 2022, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13863","Heimsuchung","Hiob",1,"2006, 2014, 2015, 2016, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13864","Heimsuchung","Homo faber",1,"2007, 2008, 2017, 2018, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13865","Heimsuchung","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13866","Heimsuchung","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13867","Heimsuchung","Im Kreise gelausen",1,"2013, 2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13868","Heimsuchung","Im Westen Nichts Neues",1,"2008, 2009, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13869","Heimsuchung","In Stahlgewitter",1,"2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13870","Heimsuchung","In der Strafkolonie",1,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13871","Heimsuchung","In seiner frühen Kindheit ein Garten",1,"2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13872","Heimsuchung","Ingrid Babendererde. Reifeprüfung 1953",1,"2017, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13873","Heimsuchung","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13874","Heimsuchung","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2018, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13875","Heimsuchung","Italienische Reise",1,"2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13876","Heimsuchung","Jakob der Lügner",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13877","Heimsuchung","Kabale und Liebe",1,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13878","Heimsuchung","Kaspar Hauser Lied",1,"2007, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13879","Heimsuchung","Katz und Maus",1,"2006, 2022, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13880","Heimsuchung","Klein Zaches genannt Zinnober",1,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13881","Heimsuchung","Kleiner Mann - was nun?",1,"2014, 2015, 2016, 2020, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13882","Heimsuchung","König Ödipus",1,"2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13883","Heimsuchung","Landnahme",1,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13884","Heimsuchung","Lass rauschen, Lieb, lass rauschen",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13885","Heimsuchung","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13886","Heimsuchung","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13887","Heimsuchung","Leonce und Lena",1,"2009, 2010, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13888","Heimsuchung","Linguistik",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13889","Heimsuchung","Lob des Lernens",1,"2011, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13890","Heimsuchung","Lob des Zweifels",1,"2011, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13891","Heimsuchung","Maifest",1,"2010, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13892","Heimsuchung","Man frage nicht",1,"2013, 2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13893","Heimsuchung","Maria Magdalena",1,"2019, 2020, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13894","Heimsuchung","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13895","Heimsuchung","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13896","Heimsuchung","Masse-Mensch",1,"2014, 2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13897","Heimsuchung","Mathilde Möhring",1,"2006, 2007, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13898","Heimsuchung","Medea",1,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13899","Heimsuchung","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13900","Heimsuchung","Mein blaues Klavier",1,"2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13901","Heimsuchung","Meine Emancipation",1,"2021, 2022, 2023, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13902","Heimsuchung","Mephisto",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13903","Heimsuchung","Michael Kohlhaas",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13904","Heimsuchung","Miss Sara Sampson",1,"2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13905","Heimsuchung","Mondnacht",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13906","Heimsuchung","Mutterliebe",1,"2011, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13907","Heimsuchung","Nach Mitternacht",1,"2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13908","Heimsuchung","Nachtcafé",1,"2007, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13909","Heimsuchung","Nachts ist es leise in Teheran",1,"2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13910","Heimsuchung","Nathan der Weise",1,"2015, 2016, 2019, 2021, 2022, 2023, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13911","Heimsuchung","Penthesilea",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13912","Heimsuchung","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13913","Heimsuchung","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13914","Heimsuchung","Professor Unrat",1,"2008, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13915","Heimsuchung","Prometheus",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13916","Heimsuchung","Räuberbande",1,"2013, 2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13917","Heimsuchung","Römische Elegien",1,"2012, 2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13918","Heimsuchung","Schachnovelle",1,"2007, 2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13919","Heimsuchung","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13920","Heimsuchung","Seeschlacht",1,"2008, 2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13921","Heimsuchung","Sommerhaus, später",1,"2019, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13922","Heimsuchung","Sprachgitter",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13923","Heimsuchung","Tauben fliegen auf",1,"2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13924","Heimsuchung","Tauben im Gras",1,"2009, 2013, 2014, 2015, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13925","Heimsuchung","Terror",1,"2022, 2023, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13926","Heimsuchung","Tod in Venedig",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13927","Heimsuchung","Tonio Kröger",1,"2009, 2010, 2011, 2012, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13928","Heimsuchung","Top Dogs",1,"2006, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13929","Heimsuchung","Transit",1,"2021, 2022, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13930","Heimsuchung","Under der linden",1,"2012, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13931","Heimsuchung","Undine",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13932","Heimsuchung","Unter der Drachenwand",1,"2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13933","Heimsuchung","Verbrechen",1,"2017, 2018, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13934","Heimsuchung","Von deutscher Baukunst",1,"2010, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13935","Heimsuchung","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13936","Heimsuchung","Vor Sonnenaufgang",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13937","Heimsuchung","Vor dem Fest",1,"2019, 2020, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13938","Heimsuchung","Weh dem, der aus der Reihe tanzt",1,"2021, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13939","Heimsuchung","Willkommen und Abschied",1,"2010, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13940","Heimsuchung","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13941","Heimsuchung","Wünschelrute",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13942","Heimsuchung","Zehn",1,"2024, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13943","Heimsuchung","Ziehende Landschaft",1,"2013, 2014, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"13944","Heldenplatz","Herkunft",1,"2006, 2023, 2024, 2025","HB, SN"
"13945","Heldenplatz","Herr Lehmann",1,"2006, 2010, 2011","HB, SN"
"13946","Heldenplatz","Hikikomori",1,"2006, 2020, 2021, 2022","HB, SN"
"13947","Heldenplatz","Hiob",1,"2006, 2014, 2015, 2016, 2024, 2025, 2026","NW, SH, SN"
"13948","Heldenplatz","Homo faber",1,"2006, 2007, 2008, 2017, 2018","BW, HE, SN"
"13949","Heldenplatz","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007","NI, SN"
"13950","Heldenplatz","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"13951","Heldenplatz","Im Kreise gelausen",1,"2006, 2013, 2014","HH, SN"
"13952","Heldenplatz","Im Westen Nichts Neues",1,"2006, 2008, 2009, 2016","HB, NI, SN"
"13953","Heldenplatz","In Stahlgewitter",1,"2006, 2016","NI, SN"
"13954","Heldenplatz","In der Strafkolonie",1,"2006, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, SN"
"13955","Heldenplatz","In seiner frühen Kindheit ein Garten",1,"2006, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, SN"
"13956","Heldenplatz","Ingrid Babendererde. Reifeprüfung 1953",1,"2006, 2017","NI, SN"
"13957","Heldenplatz","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW, SN"
"13958","Heldenplatz","Irrungen, Wirrungen",1,"2006, 2009, 2010, 2011, 2012, 2013, 2018","HE, NI, SN"
"13959","Heldenplatz","Italienische Reise",1,"2006, 2021","NI, SN"
"13960","Heldenplatz","Jakob der Lügner",1,"2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, SN"
"13961","Heldenplatz","Kabale und Liebe",1,"2006, 2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH, SN"
"13962","Heldenplatz","Kaspar Hauser Lied",1,"2006, 2007","NI, SN"
"13963","Heldenplatz","Katz und Maus",1,"2006, 2022","BB, HH, NI, SN"
"13964","Heldenplatz","Klein Zaches genannt Zinnober",1,"2006, 2015, 2016","BB, BE, SN"
"13965","Heldenplatz","Kleiner Mann - was nun?",1,"2006, 2014, 2015, 2016, 2020","HB, NI, SN"
"13966","Heldenplatz","König Ödipus",1,"2006, 2015, 2016","HH, SN"
"13967","Heldenplatz","Landnahme",1,"2006, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"13968","Heldenplatz","Lass rauschen, Lieb, lass rauschen",1,"2006, 2009","NI, SN"
"13969","Heldenplatz","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, SN"
"13970","Heldenplatz","Lenz",1,"2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI, SN"
"13971","Heldenplatz","Leonce und Lena",1,"2006, 2009, 2010, 2024","HB, NI, SN"
"13972","Heldenplatz","Linguistik",1,"2006","NI, SN"
"13973","Heldenplatz","Lob des Lernens",1,"2006, 2011","NI, SN"
"13974","Heldenplatz","Lob des Zweifels",1,"2006, 2011","NI, SN"
"13975","Heldenplatz","Maifest",1,"2006, 2010","NI, SN"
"13976","Heldenplatz","Man frage nicht",1,"2006, 2013, 2014","HH, SN"
"13977","Heldenplatz","Maria Magdalena",1,"2006, 2019, 2020","HH, SN"
"13978","Heldenplatz","Maria Stuart",1,"2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"13979","Heldenplatz","Mario und der Zauberer",1,"2006, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"13980","Heldenplatz","Masse-Mensch",1,"2006, 2014, 2015, 2016","HB, SN"
"13981","Heldenplatz","Mathilde Möhring",1,"2006, 2007","HH, NI, SN"
"13982","Heldenplatz","Medea",1,"2006, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"13983","Heldenplatz","Medea. Stimmen",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"13984","Heldenplatz","Mein blaues Klavier",1,"2006, 2014","HH, SN"
"13985","Heldenplatz","Meine Emancipation",1,"2006, 2021, 2022, 2023","HB, SN"
"13986","Heldenplatz","Mephisto",1,"2006","SN"
"13987","Heldenplatz","Michael Kohlhaas",1,"2006, 2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"13988","Heldenplatz","Miss Sara Sampson",1,"2006, 2024, 2025, 2026","HB, SN"
"13989","Heldenplatz","Mondnacht",1,"2006, 2009","NI, SN"
"13990","Heldenplatz","Mutterliebe",1,"2006, 2011","NI, SN"
"13991","Heldenplatz","Nach Mitternacht",1,"2006, 2026","HB, SN"
"13992","Heldenplatz","Nachtcafé",1,"2006, 2007","NI, SN"
"13993","Heldenplatz","Nachts ist es leise in Teheran",1,"2006, 2023, 2024, 2025","HB, SN"
"13994","Heldenplatz","Nathan der Weise",1,"2006, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL, SN"
"13995","Heldenplatz","Penthesilea",1,"2006, 2009","HH, SN"
"13996","Heldenplatz","Peter Schlemihls wundersame Geschichte",1,"2006, 2015, 2016, 2017","HB, SN"
"13997","Heldenplatz","Prinz Friedrich von Homburg",1,"2006, 2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW, SN"
"13998","Heldenplatz","Professor Unrat",1,"2006, 2008","HH, SN"
"13999","Heldenplatz","Prometheus",1,"2006","NI, SN"
"14000","Heldenplatz","Räuberbande",1,"2006, 2013, 2014","HH, SN"
"14001","Heldenplatz","Römische Elegien",1,"2006, 2012, 2021","NI, SN"
"14002","Heldenplatz","Schachnovelle",1,"2006, 2007, 2009","SN"
"14003","Heldenplatz","Schlechte Zeiten für Lyrik",1,"2006, 2007, 2013, 2014","HH, NI, SN"
"14004","Heldenplatz","Seeschlacht",1,"2006, 2008, 2009","HB, SN"
"14005","Heldenplatz","Sommerhaus, später",1,"2006, 2019","NW, SN"
"14006","Heldenplatz","Sprachgitter",1,"2006","NI, SN"
"14007","Heldenplatz","Tauben fliegen auf",1,"2006, 2023, 2024, 2025","HB, SN"
"14008","Heldenplatz","Tauben im Gras",1,"2006, 2009, 2013, 2014, 2015","HH, NW, SN"
"14009","Heldenplatz","Terror",1,"2006, 2022, 2023","SL, SN"
"14010","Heldenplatz","Tod in Venedig",1,"2006","HH, SN"
