"","book1","book2","count","years","states"
"6717","Mathilde Möhring","Von deutscher Baukunst",1,"2006, 2007, 2010","HH, NI"
"6718","Mathilde Möhring","Vor Sonnenaufgang",1,"2006, 2007, 2009","HH, NI"
"6719","Mathilde Möhring","Vor dem Fest",1,"2006, 2007, 2019, 2020","HH, NI"
"6720","Mathilde Möhring","Willkommen und Abschied",1,"2006, 2007, 2010","HH, NI"
"6721","Mathilde Möhring","Woyzeck",2,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6722","Mathilde Möhring","Wünschelrute",1,"2006, 2007, 2009","HH, NI"
"6723","Mathilde Möhring","Ziehende Landschaft",1,"2006, 2007, 2013, 2014","HH, NI"
"6724","Medea","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6725","Medea","Mephisto",1,"2006, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"6726","Medea","Michael Kohlhaas",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"6727","Medea","Schachnovelle",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"6728","Medea","Tod in Venedig",1,"2006, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"6729","Medea","Tonio Kröger",1,"2009, 2010, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"6730","Medea","Undine",1,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"6731","Medea","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6732","Medea. Stimmen","Mephisto",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6733","Medea. Stimmen","Michael Kohlhaas",2,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, HH, NI, SH, SN"
"6734","Medea. Stimmen","Mondnacht",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6735","Medea. Stimmen","Mutterliebe",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6736","Medea. Stimmen","Nachtcafé",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6737","Medea. Stimmen","Nathan der Weise",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HE, NI, NW, SL, SN"
"6738","Medea. Stimmen","Prinz Friedrich von Homburg",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, NW, SN"
"6739","Medea. Stimmen","Prometheus",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6740","Medea. Stimmen","Römische Elegien",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6741","Medea. Stimmen","Schachnovelle",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6742","Medea. Stimmen","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"6743","Medea. Stimmen","Sprachgitter",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6744","Medea. Stimmen","Tod in Venedig",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"6745","Medea. Stimmen","Tonio Kröger",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6746","Medea. Stimmen","Top Dogs",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6747","Medea. Stimmen","Under der linden",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6748","Medea. Stimmen","Undine",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6749","Medea. Stimmen","Unter der Drachenwand",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, NW, SN"
"6750","Medea. Stimmen","Von deutscher Baukunst",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6751","Medea. Stimmen","Willkommen und Abschied",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6752","Medea. Stimmen","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6753","Medea. Stimmen","Wünschelrute",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"6754","Mein blaues Klavier","Michael Kohlhaas",1,"2007, 2009, 2014, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6755","Mein blaues Klavier","Penthesilea",1,"2009, 2014","HH"
"6756","Mein blaues Klavier","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6757","Mein blaues Klavier","Professor Unrat",1,"2008, 2014","HH"
"6758","Mein blaues Klavier","Räuberbande",1,"2013, 2014","HH"
"6759","Mein blaues Klavier","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"6760","Mein blaues Klavier","Tauben im Gras",1,"2009, 2013, 2014, 2015","HH, NW"
"6761","Mein blaues Klavier","Tod in Venedig",1,"2006, 2014","HH, SN"
"6762","Mein blaues Klavier","Transit",1,"2014, 2021, 2022","HH"
"6763","Mein blaues Klavier","Verbrechen",1,"2014, 2017, 2018","HH"
"6764","Mein blaues Klavier","Vor Sonnenaufgang",1,"2009, 2014","HH"
"6765","Mein blaues Klavier","Vor dem Fest",1,"2014, 2019, 2020","HH"
"6766","Mein blaues Klavier","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6767","Mein blaues Klavier","Ziehende Landschaft",1,"2013, 2014","HH"
"6768","Meine Emancipation","Michael Kohlhaas",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2026","HB, HE, HH, SH, SN"
"6769","Meine Emancipation","Miss Sara Sampson",1,"2021, 2022, 2023, 2024, 2025, 2026","HB"
"6770","Meine Emancipation","Nach Mitternacht",1,"2021, 2022, 2023, 2026","HB"
"6771","Meine Emancipation","Nachts ist es leise in Teheran",1,"2021, 2022, 2023, 2024, 2025","HB"
"6772","Meine Emancipation","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2021, 2022, 2023","HB"
"6773","Meine Emancipation","Seeschlacht",1,"2008, 2009, 2021, 2022, 2023","HB"
"6774","Meine Emancipation","Tauben fliegen auf",1,"2021, 2022, 2023, 2024, 2025","HB"
"6775","Meine Emancipation","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2021, 2022, 2023","HB"
"6776","Meine Emancipation","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6777","Mephisto","Michael Kohlhaas",1,"2006, 2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6778","Mephisto","Schachnovelle",1,"2006, 2007, 2009","SN"
"6779","Mephisto","Tod in Venedig",1,"2006","HH, SN"
"6780","Mephisto","Tonio Kröger",1,"2006, 2009, 2010, 2011, 2012","SN"
"6781","Mephisto","Undine",1,"2006, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","SN"
"6782","Mephisto","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6783","Michael Kohlhaas","Miss Sara Sampson",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"6784","Michael Kohlhaas","Nach Mitternacht",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6785","Michael Kohlhaas","Nachts ist es leise in Teheran",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"6786","Michael Kohlhaas","Penthesilea",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6787","Michael Kohlhaas","Peter Schlemihls wundersame Geschichte",1,"2007, 2009, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6788","Michael Kohlhaas","Prinz Friedrich von Homburg",2,"2007, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NW, SH, SN"
"6789","Michael Kohlhaas","Professor Unrat",1,"2007, 2008, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6790","Michael Kohlhaas","Räuberbande",1,"2007, 2009, 2013, 2014, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6791","Michael Kohlhaas","Schachnovelle",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6792","Michael Kohlhaas","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NI, SH, SN"
"6793","Michael Kohlhaas","Seeschlacht",1,"2007, 2008, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6794","Michael Kohlhaas","Tauben fliegen auf",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2023, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"6795","Michael Kohlhaas","Tauben im Gras",1,"2007, 2009, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, NW, SH, SN"
"6796","Michael Kohlhaas","Tod in Venedig",2,"2006, 2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6797","Michael Kohlhaas","Tonio Kröger",1,"2007, 2009, 2010, 2011, 2012, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6798","Michael Kohlhaas","Transit",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2022, 2026","HB, HE, HH, SH, SN"
"6799","Michael Kohlhaas","Undine",1,"2007, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HB, HE, HH, SH, SN"
"6800","Michael Kohlhaas","Verbrechen",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6801","Michael Kohlhaas","Von morgens bis mitternachts",1,"2007, 2009, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6802","Michael Kohlhaas","Vor Sonnenaufgang",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6803","Michael Kohlhaas","Vor dem Fest",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6804","Michael Kohlhaas","Woyzeck",5,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6805","Michael Kohlhaas","Zehn",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2024, 2026","HB, HE, HH, SH, SN"
"6806","Michael Kohlhaas","Ziehende Landschaft",1,"2007, 2009, 2013, 2014, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"6807","Miss Sara Sampson","Nach Mitternacht",1,"2024, 2025, 2026","HB"
"6808","Miss Sara Sampson","Nachts ist es leise in Teheran",1,"2023, 2024, 2025, 2026","HB"
"6809","Miss Sara Sampson","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2024, 2025, 2026","HB"
"6810","Miss Sara Sampson","Seeschlacht",1,"2008, 2009, 2024, 2025, 2026","HB"
"6811","Miss Sara Sampson","Tauben fliegen auf",1,"2023, 2024, 2025, 2026","HB"
"6812","Miss Sara Sampson","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2024, 2025, 2026","HB"
"6813","Miss Sara Sampson","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6814","Mondnacht","Mutterliebe",1,"2009, 2011","NI"
"6815","Mondnacht","Nachtcafé",1,"2007, 2009","NI"
"6816","Mondnacht","Nathan der Weise",1,"2009, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6817","Mondnacht","Prometheus",1,"2006, 2009","NI"
"6818","Mondnacht","Römische Elegien",1,"2009, 2012, 2021","NI"
"6819","Mondnacht","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014","HH, NI"
"6820","Mondnacht","Sprachgitter",1,"2006, 2009","NI"
"6821","Mondnacht","Top Dogs",1,"2006, 2009","NI"
"6822","Mondnacht","Under der linden",1,"2009, 2012","NI"
"6823","Mondnacht","Unter der Drachenwand",1,"2009, 2022, 2023, 2024, 2025","NI, NW"
"6824","Mondnacht","Von deutscher Baukunst",1,"2009, 2010","NI"
"6825","Mondnacht","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6826","Mondnacht","Wünschelrute",1,"2009","NI"
"6827","Mutterliebe","Nachtcafé",1,"2007, 2011","NI"
"6828","Mutterliebe","Nathan der Weise",1,"2011, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6829","Mutterliebe","Prometheus",1,"2006, 2011","NI"
"6830","Mutterliebe","Römische Elegien",1,"2011, 2012, 2021","NI"
"6831","Mutterliebe","Schlechte Zeiten für Lyrik",1,"2007, 2011, 2013, 2014","HH, NI"
"6832","Mutterliebe","Sprachgitter",1,"2006, 2011","NI"
"6833","Mutterliebe","Top Dogs",1,"2006, 2011","NI"
"6834","Mutterliebe","Under der linden",1,"2011, 2012","NI"
"6835","Mutterliebe","Unter der Drachenwand",1,"2011, 2022, 2023, 2024, 2025","NI, NW"
"6836","Mutterliebe","Von deutscher Baukunst",1,"2010, 2011","NI"
"6837","Mutterliebe","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6838","Mutterliebe","Wünschelrute",1,"2009, 2011","NI"
"6839","Nach Mitternacht","Nachts ist es leise in Teheran",1,"2023, 2024, 2025, 2026","HB"
"6840","Nach Mitternacht","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2026","HB"
"6841","Nach Mitternacht","Seeschlacht",1,"2008, 2009, 2026","HB"
"6842","Nach Mitternacht","Tauben fliegen auf",1,"2023, 2024, 2025, 2026","HB"
"6843","Nach Mitternacht","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2026","HB"
"6844","Nach Mitternacht","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6845","Nachtcafé","Nathan der Weise",1,"2007, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6846","Nachtcafé","Prometheus",1,"2006, 2007","NI"
"6847","Nachtcafé","Römische Elegien",1,"2007, 2012, 2021","NI"
"6848","Nachtcafé","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"6849","Nachtcafé","Sprachgitter",1,"2006, 2007","NI"
"6850","Nachtcafé","Top Dogs",1,"2006, 2007","NI"
"6851","Nachtcafé","Under der linden",1,"2007, 2012","NI"
"6852","Nachtcafé","Unter der Drachenwand",1,"2007, 2022, 2023, 2024, 2025","NI, NW"
"6853","Nachtcafé","Von deutscher Baukunst",1,"2007, 2010","NI"
"6854","Nachtcafé","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6855","Nachtcafé","Wünschelrute",1,"2007, 2009","NI"
"6856","Nachts ist es leise in Teheran","Peter Schlemihls wundersame Geschichte",1,"2015, 2016, 2017, 2023, 2024, 2025","HB"
"6857","Nachts ist es leise in Teheran","Seeschlacht",1,"2008, 2009, 2023, 2024, 2025","HB"
"6858","Nachts ist es leise in Teheran","Tauben fliegen auf",1,"2023, 2024, 2025","HB"
"6859","Nachts ist es leise in Teheran","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2023, 2024, 2025","HB"
"6860","Nachts ist es leise in Teheran","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6861","Nathan der Weise","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2021, 2022, 2023","BB, BE, HE, HH, NI, NW, SL"
"6862","Nathan der Weise","Prometheus",1,"2006, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6863","Nathan der Weise","Römische Elegien",1,"2012, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6864","Nathan der Weise","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, HH, NI, NW, SL"
"6865","Nathan der Weise","Sommerhaus, später",1,"2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6866","Nathan der Weise","Sprachgitter",1,"2006, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6867","Nathan der Weise","Tauben im Gras",1,"2009, 2013, 2014, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, HH, NI, NW, SL"
"6868","Nathan der Weise","Terror",1,"2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6869","Nathan der Weise","Top Dogs",1,"2006, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6870","Nathan der Weise","Under der linden",1,"2012, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6871","Nathan der Weise","Unter der Drachenwand",2,"2015, 2016, 2019, 2021, 2022, 2023, 2024, 2025","BB, BE, NI, NW, SL"
"6872","Nathan der Weise","Von deutscher Baukunst",1,"2010, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6873","Nathan der Weise","Weh dem, der aus der Reihe tanzt",1,"2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6874","Nathan der Weise","Woyzeck",4,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SL, SN"
"6875","Nathan der Weise","Wünschelrute",1,"2009, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"6876","Penthesilea","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6877","Penthesilea","Professor Unrat",1,"2008, 2009","HH"
"6878","Penthesilea","Räuberbande",1,"2009, 2013, 2014","HH"
"6879","Penthesilea","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014","HH, NI"
"6880","Penthesilea","Tauben im Gras",1,"2009, 2013, 2014, 2015","HH, NW"
"6881","Penthesilea","Tod in Venedig",1,"2006, 2009","HH, SN"
"6882","Penthesilea","Transit",1,"2009, 2021, 2022","HH"
"6883","Penthesilea","Verbrechen",1,"2009, 2017, 2018","HH"
"6884","Penthesilea","Vor Sonnenaufgang",1,"2009","HH"
"6885","Penthesilea","Vor dem Fest",1,"2009, 2019, 2020","HH"
"6886","Penthesilea","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6887","Penthesilea","Ziehende Landschaft",1,"2009, 2013, 2014","HH"
"6888","Peter Schlemihls wundersame Geschichte","Seeschlacht",1,"2008, 2009, 2015, 2016, 2017","HB"
"6889","Peter Schlemihls wundersame Geschichte","Tauben fliegen auf",1,"2015, 2016, 2017, 2023, 2024, 2025","HB"
"6890","Peter Schlemihls wundersame Geschichte","Von morgens bis mitternachts",1,"2014, 2015, 2016, 2017","HB"
"6891","Peter Schlemihls wundersame Geschichte","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6892","Prinz Friedrich von Homburg","Professor Unrat",1,"2008, 2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6893","Prinz Friedrich von Homburg","Räuberbande",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6894","Prinz Friedrich von Homburg","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NI, NW"
"6895","Prinz Friedrich von Homburg","Sommerhaus, später",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019","HE, HH, NW"
"6896","Prinz Friedrich von Homburg","Tauben im Gras",2,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6897","Prinz Friedrich von Homburg","Tod in Venedig",1,"2006, 2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW, SN"
"6898","Prinz Friedrich von Homburg","Transit",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2021, 2022","HE, HH, NW"
"6899","Prinz Friedrich von Homburg","Unter der Drachenwand",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2022, 2023, 2024, 2025","HE, HH, NI, NW"
"6900","Prinz Friedrich von Homburg","Verbrechen",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6901","Prinz Friedrich von Homburg","Vor Sonnenaufgang",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6902","Prinz Friedrich von Homburg","Vor dem Fest",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020","HE, HH, NW"
"6903","Prinz Friedrich von Homburg","Woyzeck",3,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6904","Prinz Friedrich von Homburg","Ziehende Landschaft",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"6905","Professor Unrat","Räuberbande",1,"2008, 2013, 2014","HH"
"6906","Professor Unrat","Schlechte Zeiten für Lyrik",1,"2007, 2008, 2013, 2014","HH, NI"
"6907","Professor Unrat","Tauben im Gras",1,"2008, 2009, 2013, 2014, 2015","HH, NW"
"6908","Professor Unrat","Tod in Venedig",1,"2006, 2008","HH, SN"
"6909","Professor Unrat","Transit",1,"2008, 2021, 2022","HH"
"6910","Professor Unrat","Verbrechen",1,"2008, 2017, 2018","HH"
"6911","Professor Unrat","Vor Sonnenaufgang",1,"2008, 2009","HH"
"6912","Professor Unrat","Vor dem Fest",1,"2008, 2019, 2020","HH"
"6913","Professor Unrat","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"6914","Professor Unrat","Ziehende Landschaft",1,"2008, 2013, 2014","HH"
"6915","Prometheus","Römische Elegien",1,"2006, 2012, 2021","NI"
"6916","Prometheus","Schlechte Zeiten für Lyrik",1,"2006, 2007, 2013, 2014","HH, NI"
"6917","Prometheus","Sprachgitter",1,"2006","NI"
"6918","Prometheus","Top Dogs",1,"2006","NI"
"6919","Prometheus","Under der linden",1,"2006, 2012","NI"
"6920","Prometheus","Unter der Drachenwand",1,"2006, 2022, 2023, 2024, 2025","NI, NW"
"6921","Prometheus","Von deutscher Baukunst",1,"2006, 2010","NI"
